0	 1:11	 2:11	 3:2	 4:2	 5:111	 6:44
0	 1:22	 2:11	 3:2	 4:2	 5:111	 6:22
0	 1:22	 2:11	 3:2	 4:2	 5:33	 6:44
0	 1:22	 2:11	 3:2	 4:2	 5:33	 6:33
0	 1:22	 2:11	 3:2	 4:2	 5:33	 6:22
0	 1:22	 2:11	 3:2	 4:2	 5:333	 6:44
0	 1:22	 2:11	 3:2	 4:2	 5:333	 6:33
0	 1:22	 2:11	 3:2	 4:2	 5:333	 6:22
0	 1:22	 2:11	 3:2	 4:4	 5:111	 6:44
0	 1:22	 2:11	 3:2	 4:4	 5:111	 6:33
0	 1:22	 2:11	 3:2	 4:4	 5:111	 6:22
0	 1:22	 2:11	 3:2	 4:4	 5:33	 6:44
0	 1:22	 2:11	 3:2	 4:4	 5:33	 6:33
0	 1:22	 2:11	 3:2	 4:4	 5:33	 6:22
0	 1:22	 2:11	 3:2	 4:4	 5:333	 6:44
0	 1:22	 2:11	 3:2	 4:4	 5:333	 6:33
0	 1:22	 2:11	 3:2	 4:4	 5:333	 6:22
0	 1:22	 2:11	 3:2	 4:5	 5:111	 6:44
0	 1:22	 2:11	 3:2	 4:5	 5:111	 6:33
0	 1:22	 2:11	 3:2	 4:5	 5:111	 6:22
0	 1:22	 2:11	 3:2	 4:5	 5:33	 6:44
0	 1:22	 2:11	 3:2	 4:5	 5:33	 6:33
0	 1:22	 2:11	 3:2	 4:5	 5:33	 6:22
0	 1:22	 2:11	 3:2	 4:5	 5:333	 6:44
0	 1:22	 2:11	 3:2	 4:5	 5:333	 6:33
0	 1:22	 2:11	 3:2	 4:5	 5:333	 6:22
0	 1:22	 2:11	 3:3	 4:2	 5:111	 6:44
0	 1:22	 2:11	 3:3	 4:2	 5:111	 6:33
0	 1:22	 2:11	 3:3	 4:2	 5:111	 6:22
0	 1:22	 2:11	 3:3	 4:2	 5:33	 6:44
0	 1:22	 2:11	 3:3	 4:2	 5:33	 6:33
0	 1:22	 2:11	 3:3	 4:2	 5:33	 6:22
0	 1:22	 2:11	 3:3	 4:2	 5:333	 6:44
0	 1:22	 2:11	 3:3	 4:2	 5:333	 6:33
0	 1:22	 2:11	 3:3	 4:2	 5:333	 6:22
0	 1:22	 2:11	 3:3	 4:4	 5:111	 6:44
0	 1:22	 2:11	 3:3	 4:4	 5:111	 6:33
0	 1:22	 2:11	 3:3	 4:4	 5:111	 6:22
0	 1:22	 2:11	 3:3	 4:4	 5:33	 6:44
0	 1:22	 2:11	 3:3	 4:4	 5:33	 6:33
0	 1:22	 2:11	 3:3	 4:4	 5:33	 6:22
0	 1:22	 2:11	 3:3	 4:4	 5:333	 6:44
0	 1:22	 2:11	 3:3	 4:4	 5:333	 6:33
0	 1:22	 2:11	 3:3	 4:4	 5:333	 6:22
0	 1:22	 2:11	 3:3	 4:5	 5:111	 6:44
0	 1:22	 2:11	 3:3	 4:5	 5:111	 6:33
0	 1:22	 2:11	 3:3	 4:5	 5:111	 6:22
0	 1:22	 2:11	 3:3	 4:5	 5:33	 6:44
0	 1:22	 2:11	 3:3	 4:5	 5:33	 6:33
0	 1:22	 2:11	 3:3	 4:5	 5:33	 6:22
0	 1:22	 2:11	 3:3	 4:5	 5:333	 6:44
0	 1:22	 2:11	 3:3	 4:5	 5:333	 6:33
0	 1:22	 2:11	 3:3	 4:5	 5:333	 6:22
0	 1:22	 2:11	 3:4	 4:2	 5:111	 6:44
0	 1:22	 2:11	 3:4	 4:2	 5:111	 6:33
0	 1:22	 2:11	 3:4	 4:2	 5:111	 6:22
0	 1:22	 2:11	 3:4	 4:2	 5:33	 6:44
0	 1:22	 2:11	 3:4	 4:2	 5:33	 6:33
0	 1:22	 2:11	 3:4	 4:2	 5:33	 6:22
0	 1:22	 2:11	 3:4	 4:2	 5:333	 6:44
0	 1:22	 2:11	 3:4	 4:2	 5:333	 6:33
0	 1:22	 2:11	 3:4	 4:2	 5:333	 6:22
0	 1:22	 2:11	 3:4	 4:4	 5:111	 6:44
0	 1:22	 2:11	 3:4	 4:4	 5:111	 6:33
0	 1:22	 2:11	 3:4	 4:4	 5:111	 6:22
0	 1:22	 2:11	 3:4	 4:4	 5:33	 6:44
0	 1:22	 2:11	 3:4	 4:4	 5:33	 6:33
0	 1:22	 2:11	 3:4	 4:4	 5:33	 6:22
0	 1:22	 2:11	 3:4	 4:4	 5:333	 6:44
0	 1:22	 2:11	 3:4	 4:4	 5:333	 6:33
0	 1:22	 2:11	 3:4	 4:4	 5:333	 6:22
0	 1:22	 2:11	 3:4	 4:5	 5:111	 6:44
0	 1:22	 2:11	 3:4	 4:5	 5:111	 6:33
0	 1:22	 2:11	 3:4	 4:5	 5:111	 6:22
0	 1:22	 2:11	 3:4	 4:5	 5:33	 6:44
0	 1:22	 2:11	 3:4	 4:5	 5:33	 6:33
0	 1:22	 2:11	 3:4	 4:5	 5:33	 6:22
0	 1:22	 2:11	 3:4	 4:5	 5:333	 6:44
0	 1:22	 2:11	 3:4	 4:5	 5:333	 6:33
0	 1:22	 2:11	 3:4	 4:5	 5:333	 6:22
0	 1:22	 2:11	 3:567	 4:2	 5:111	 6:44
0	 1:22	 2:11	 3:567	 4:2	 5:111	 6:33
0	 1:22	 2:11	 3:567	 4:2	 5:111	 6:22
0	 1:22	 2:11	 3:567	 4:2	 5:33	 6:44
0	 1:22	 2:11	 3:567	 4:2	 5:33	 6:33
0	 1:22	 2:11	 3:567	 4:2	 5:33	 6:22
0	 1:22	 2:11	 3:567	 4:2	 5:333	 6:44
0	 1:22	 2:11	 3:567	 4:2	 5:333	 6:33
0	 1:22	 2:11	 3:567	 4:2	 5:333	 6:22
0	 1:22	 2:11	 3:567	 4:4	 5:111	 6:44
0	 1:22	 2:11	 3:567	 4:4	 5:111	 6:33
0	 1:22	 2:11	 3:567	 4:4	 5:111	 6:22
0	 1:22	 2:11	 3:567	 4:4	 5:33	 6:44
0	 1:22	 2:11	 3:567	 4:4	 5:33	 6:33
0	 1:22	 2:11	 3:567	 4:4	 5:33	 6:22
0	 1:22	 2:11	 3:567	 4:4	 5:333	 6:44
0	 1:22	 2:11	 3:567	 4:4	 5:333	 6:33
0	 1:22	 2:11	 3:567	 4:4	 5:333	 6:22
0	 1:22	 2:11	 3:567	 4:5	 5:111	 6:44
0	 1:22	 2:11	 3:567	 4:5	 5:111	 6:33
0	 1:22	 2:11	 3:567	 4:5	 5:111	 6:22
0	 1:22	 2:11	 3:567	 4:5	 5:33	 6:44
0	 1:22	 2:11	 3:567	 4:5	 5:33	 6:33
0	 1:22	 2:11	 3:567	 4:5	 5:33	 6:22
0	 1:22	 2:11	 3:567	 4:5	 5:333	 6:44
0	 1:22	 2:11	 3:567	 4:5	 5:333	 6:33
0	 1:22	 2:11	 3:567	 4:5	 5:333	 6:22
0	 1:22	 2:22	 3:2	 4:2	 5:111	 6:44
0	 1:22	 2:22	 3:2	 4:2	 5:111	 6:33
0	 1:22	 2:22	 3:2	 4:2	 5:111	 6:22
0	 1:22	 2:22	 3:2	 4:2	 5:33	 6:44
0	 1:22	 2:22	 3:2	 4:2	 5:33	 6:33
0	 1:22	 2:22	 3:2	 4:2	 5:33	 6:22
0	 1:22	 2:22	 3:2	 4:2	 5:333	 6:44
0	 1:22	 2:22	 3:2	 4:2	 5:333	 6:33
0	 1:22	 2:22	 3:2	 4:2	 5:333	 6:22
0	 1:22	 2:22	 3:2	 4:4	 5:111	 6:44
0	 1:22	 2:22	 3:2	 4:4	 5:111	 6:33
0001	 1:22	 2:22	 3:2	 4:4	 5:111	 6:22
0	 1:22	 2:22	 3:2	 4:4	 5:33	 6:44
0	 1:22	 2:22	 3:2	 4:4	 5:33	 6:33
0001	 1:22	 2:22	 3:2	 4:4	 5:33	 6:22
0	 1:22	 2:22	 3:2	 4:4	 5:333	 6:44
0001	 1:22	 2:22	 3:2	 4:4	 5:333	 6:33
0001	 1:22	 2:22	 3:2	 4:4	 5:333	 6:22
0	 1:22	 2:22	 3:2	 4:5	 5:111	 6:44
0	 1:22	 2:22	 3:2	 4:5	 5:111	 6:33
0	 1:22	 2:22	 3:2	 4:5	 5:111	 6:22
0	 1:22	 2:22	 3:2	 4:5	 5:33	 6:44
0	 1:22	 2:22	 3:2	 4:5	 5:33	 6:33
0001	 1:22	 2:22	 3:2	 4:5	 5:33	 6:22
0	 1:22	 2:22	 3:2	 4:5	 5:333	 6:44
0001	 1:22	 2:22	 3:2	 4:5	 5:333	 6:33
0001	 1:22	 2:22	 3:2	 4:5	 5:333	 6:22
0	 1:22	 2:22	 3:3	 4:2	 5:111	 6:44
0	 1:22	 2:22	 3:3	 4:2	 5:111	 6:33
0	 1:22	 2:22	 3:3	 4:2	 5:111	 6:22
0	 1:22	 2:22	 3:3	 4:2	 5:33	 6:44
0	 1:22	 2:22	 3:3	 4:2	 5:33	 6:33
0	 1:22	 2:22	 3:3	 4:2	 5:33	 6:22
0	 1:22	 2:22	 3:3	 4:2	 5:333	 6:44
0	 1:22	 2:22	 3:3	 4:2	 5:333	 6:33
0	 1:22	 2:22	 3:3	 4:2	 5:333	 6:22
0	 1:22	 2:22	 3:3	 4:4	 5:111	 6:44
0	 1:22	 2:22	 3:3	 4:4	 5:111	 6:33
0001	 1:22	 2:22	 3:3	 4:4	 5:111	 6:22
0	 1:22	 2:22	 3:3	 4:4	 5:33	 6:44
0	 1:22	 2:22	 3:3	 4:4	 5:33	 6:33
0001	 1:22	 2:22	 3:3	 4:4	 5:33	 6:22
0	 1:22	 2:22	 3:3	 4:4	 5:333	 6:44
0001	 1:22	 2:22	 3:3	 4:4	 5:333	 6:33
0001	 1:22	 2:22	 3:3	 4:4	 5:333	 6:22
0	 1:22	 2:22	 3:3	 4:5	 5:111	 6:44
0	 1:22	 2:22	 3:3	 4:5	 5:111	 6:33
0001	 1:22	 2:22	 3:3	 4:5	 5:111	 6:22
0	 1:22	 2:22	 3:3	 4:5	 5:33	 6:44
0001	 1:22	 2:22	 3:3	 4:5	 5:33	 6:33
0001	 1:22	 2:22	 3:3	 4:5	 5:33	 6:22
0	 1:22	 2:22	 3:3	 4:5	 5:333	 6:44
0001	 1:22	 2:22	 3:3	 4:5	 5:333	 6:33
0001	 1:22	 2:22	 3:3	 4:5	 5:333	 6:22
0	 1:22	 2:22	 3:4	 4:2	 5:111	 6:44
0	 1:22	 2:22	 3:4	 4:2	 5:111	 6:33
0	 1:22	 2:22	 3:4	 4:2	 5:111	 6:22
0	 1:22	 2:22	 3:4	 4:2	 5:33	 6:44
0	 1:22	 2:22	 3:4	 4:2	 5:33	 6:33
0	 1:22	 2:22	 3:4	 4:2	 5:33	 6:22
0	 1:22	 2:22	 3:4	 4:2	 5:333	 6:44
0	 1:22	 2:22	 3:4	 4:2	 5:333	 6:33
0	 1:22	 2:22	 3:4	 4:2	 5:333	 6:22
0	 1:22	 2:22	 3:4	 4:4	 5:111	 6:44
0	 1:22	 2:22	 3:4	 4:4	 5:111	 6:33
0001	 1:22	 2:22	 3:4	 4:4	 5:111	 6:22
0	 1:22	 2:22	 3:4	 4:4	 5:33	 6:44
0001	 1:22	 2:22	 3:4	 4:4	 5:33	 6:33
0001	 1:22	 2:22	 3:4	 4:4	 5:33	 6:22
0	 1:22	 2:22	 3:4	 4:4	 5:333	 6:44
0001	 1:22	 2:22	 3:4	 4:4	 5:333	 6:33
0001	 1:22	 2:22	 3:4	 4:4	 5:333	 6:22
0	 1:22	 2:22	 3:4	 4:5	 5:111	 6:44
0	 1:22	 2:22	 3:4	 4:5	 5:111	 6:33
0001	 1:22	 2:22	 3:4	 4:5	 5:111	 6:22
0	 1:22	 2:22	 3:4	 4:5	 5:33	 6:44
0001	 1:22	 2:22	 3:4	 4:5	 5:33	 6:33
0001	 1:22	 2:22	 3:4	 4:5	 5:33	 6:22
0	 1:22	 2:22	 3:4	 4:5	 5:333	 6:44
0001	 1:22	 2:22	 3:4	 4:5	 5:333	 6:33
0001	 1:22	 2:22	 3:4	 4:5	 5:333	 6:22
0	 1:22	 2:22	 3:567	 4:2	 5:111	 6:44
0	 1:22	 2:22	 3:567	 4:2	 5:111	 6:33
0	 1:22	 2:22	 3:567	 4:2	 5:111	 6:22
0	 1:22	 2:22	 3:567	 4:2	 5:33	 6:44
0	 1:22	 2:22	 3:567	 4:2	 5:33	 6:33
0	 1:22	 2:22	 3:567	 4:2	 5:33	 6:22
0	 1:22	 2:22	 3:567	 4:2	 5:333	 6:44
0	 1:22	 2:22	 3:567	 4:2	 5:333	 6:33
0	 1:22	 2:22	 3:567	 4:2	 5:333	 6:22
0	 1:22	 2:22	 3:567	 4:4	 5:111	 6:44
0	 1:22	 2:22	 3:567	 4:4	 5:111	 6:33
0001	 1:22	 2:22	 3:567	 4:4	 5:111	 6:22
0	 1:22	 2:22	 3:567	 4:4	 5:33	 6:44
0001	 1:22	 2:22	 3:567	 4:4	 5:33	 6:33
0001	 1:22	 2:22	 3:567	 4:4	 5:33	 6:22
0	 1:22	 2:22	 3:567	 4:4	 5:333	 6:44
0001	 1:22	 2:22	 3:567	 4:4	 5:333	 6:33
0001	 1:22	 2:22	 3:567	 4:4	 5:333	 6:22
0	 1:22	 2:22	 3:567	 4:5	 5:111	 6:44
0	 1:22	 2:22	 3:567	 4:5	 5:111	 6:33
0001	 1:22	 2:22	 3:567	 4:5	 5:111	 6:22
0	 1:22	 2:22	 3:567	 4:5	 5:33	 6:44
0001	 1:22	 2:22	 3:567	 4:5	 5:33	 6:33
0001	 1:22	 2:22	 3:567	 4:5	 5:33	 6:22
0	 1:22	 2:22	 3:567	 4:5	 5:333	 6:44
0001	 1:22	 2:22	 3:567	 4:5	 5:333	 6:33
0001	 1:22	 2:22	 3:567	 4:5	 5:333	 6:22
0	 1:22	 2:33	 3:2	 4:2	 5:111	 6:44
0	 1:22	 2:33	 3:2	 4:2	 5:111	 6:33
0	 1:22	 2:33	 3:2	 4:2	 5:111	 6:22
0	 1:22	 2:33	 3:2	 4:2	 5:33	 6:44
0	 1:22	 2:33	 3:2	 4:2	 5:33	 6:33
0	 1:22	 2:33	 3:2	 4:2	 5:33	 6:22
0	 1:22	 2:33	 3:2	 4:2	 5:333	 6:44
0	 1:22	 2:33	 3:2	 4:2	 5:333	 6:33
0	 1:22	 2:33	 3:2	 4:2	 5:333	 6:22
0	 1:22	 2:33	 3:2	 4:4	 5:111	 6:44
0	 1:22	 2:33	 3:2	 4:4	 5:111	 6:33
0001	 1:22	 2:33	 3:2	 4:4	 5:111	 6:22
0	 1:22	 2:33	 3:2	 4:4	 5:33	 6:44
0	 1:22	 2:33	 3:2	 4:4	 5:33	 6:33
0001	 1:22	 2:33	 3:2	 4:4	 5:33	 6:22
0	 1:22	 2:33	 3:2	 4:4	 5:333	 6:44
0001	 1:22	 2:33	 3:2	 4:4	 5:333	 6:33
0001	 1:22	 2:33	 3:2	 4:4	 5:333	 6:22
0	 1:22	 2:33	 3:2	 4:5	 5:111	 6:44
0	 1:22	 2:33	 3:2	 4:5	 5:111	 6:33
0	 1:22	 2:33	 3:2	 4:5	 5:111	 6:22
0	 1:22	 2:33	 3:2	 4:5	 5:33	 6:44
0	 1:22	 2:33	 3:2	 4:5	 5:33	 6:33
0001	 1:22	 2:33	 3:2	 4:5	 5:33	 6:22
0	 1:22	 2:33	 3:2	 4:5	 5:333	 6:44
0001	 1:22	 2:33	 3:2	 4:5	 5:333	 6:33
0001	 1:22	 2:33	 3:2	 4:5	 5:333	 6:22
0	 1:22	 2:33	 3:3	 4:2	 5:111	 6:44
0	 1:22	 2:33	 3:3	 4:2	 5:111	 6:33
0	 1:22	 2:33	 3:3	 4:2	 5:111	 6:22
0	 1:22	 2:33	 3:3	 4:2	 5:33	 6:44
0	 1:22	 2:33	 3:3	 4:2	 5:33	 6:33
0	 1:22	 2:33	 3:3	 4:2	 5:33	 6:22
0	 1:22	 2:33	 3:3	 4:2	 5:333	 6:44
0	 1:22	 2:33	 3:3	 4:2	 5:333	 6:33
0	 1:22	 2:33	 3:3	 4:2	 5:333	 6:22
0	 1:22	 2:33	 3:3	 4:4	 5:111	 6:44
0	 1:22	 2:33	 3:3	 4:4	 5:111	 6:33
0001	 1:22	 2:33	 3:3	 4:4	 5:111	 6:22
0	 1:22	 2:33	 3:3	 4:4	 5:33	 6:44
0	 1:22	 2:33	 3:3	 4:4	 5:33	 6:33
0001	 1:22	 2:33	 3:3	 4:4	 5:33	 6:22
0	 1:22	 2:33	 3:3	 4:4	 5:333	 6:44
0001	 1:22	 2:33	 3:3	 4:4	 5:333	 6:33
0001	 1:22	 2:33	 3:3	 4:4	 5:333	 6:22
0	 1:22	 2:33	 3:3	 4:5	 5:111	 6:44
0	 1:22	 2:33	 3:3	 4:5	 5:111	 6:33
0001	 1:22	 2:33	 3:3	 4:5	 5:111	 6:22
0	 1:22	 2:33	 3:3	 4:5	 5:33	 6:44
0001	 1:22	 2:33	 3:3	 4:5	 5:33	 6:33
0001	 1:22	 2:33	 3:3	 4:5	 5:33	 6:22
0	 1:22	 2:33	 3:3	 4:5	 5:333	 6:44
0001	 1:22	 2:33	 3:3	 4:5	 5:333	 6:33
0001	 1:22	 2:33	 3:3	 4:5	 5:333	 6:22
0	 1:22	 2:33	 3:4	 4:2	 5:111	 6:44
0	 1:22	 2:33	 3:4	 4:2	 5:111	 6:33
0	 1:22	 2:33	 3:4	 4:2	 5:111	 6:22
0	 1:22	 2:33	 3:4	 4:2	 5:33	 6:44
0	 1:22	 2:33	 3:4	 4:2	 5:33	 6:33
0	 1:22	 2:33	 3:4	 4:2	 5:33	 6:22
0	 1:22	 2:33	 3:4	 4:2	 5:333	 6:44
0	 1:22	 2:33	 3:4	 4:2	 5:333	 6:33
0	 1:22	 2:33	 3:4	 4:2	 5:333	 6:22
0	 1:22	 2:33	 3:4	 4:4	 5:111	 6:44
0	 1:22	 2:33	 3:4	 4:4	 5:111	 6:33
0001	 1:22	 2:33	 3:4	 4:4	 5:111	 6:22
0	 1:22	 2:33	 3:4	 4:4	 5:33	 6:44
0001	 1:22	 2:33	 3:4	 4:4	 5:33	 6:33
0001	 1:22	 2:33	 3:4	 4:4	 5:33	 6:22
0	 1:22	 2:33	 3:4	 4:4	 5:333	 6:44
0001	 1:22	 2:33	 3:4	 4:4	 5:333	 6:33
0001	 1:22	 2:33	 3:4	 4:4	 5:333	 6:22
0	 1:22	 2:33	 3:4	 4:5	 5:111	 6:44
0	 1:22	 2:33	 3:4	 4:5	 5:111	 6:33
0001	 1:22	 2:33	 3:4	 4:5	 5:111	 6:22
0	 1:22	 2:33	 3:4	 4:5	 5:33	 6:44
0001	 1:22	 2:33	 3:4	 4:5	 5:33	 6:33
0001	 1:22	 2:33	 3:4	 4:5	 5:33	 6:22
0	 1:22	 2:33	 3:4	 4:5	 5:333	 6:44
0001	 1:22	 2:33	 3:4	 4:5	 5:333	 6:33
0001	 1:22	 2:33	 3:4	 4:5	 5:333	 6:22
0	 1:22	 2:33	 3:567	 4:2	 5:111	 6:44
0	 1:22	 2:33	 3:567	 4:2	 5:111	 6:33
0	 1:22	 2:33	 3:567	 4:2	 5:111	 6:22
0	 1:22	 2:33	 3:567	 4:2	 5:33	 6:44
0	 1:22	 2:33	 3:567	 4:2	 5:33	 6:33
0	 1:22	 2:33	 3:567	 4:2	 5:33	 6:22
0	 1:22	 2:33	 3:567	 4:2	 5:333	 6:44
0	 1:22	 2:33	 3:567	 4:2	 5:333	 6:33
0	 1:22	 2:33	 3:567	 4:2	 5:333	 6:22
0	 1:22	 2:33	 3:567	 4:4	 5:111	 6:44
0	 1:22	 2:33	 3:567	 4:4	 5:111	 6:33
0001	 1:22	 2:33	 3:567	 4:4	 5:111	 6:22
0	 1:22	 2:33	 3:567	 4:4	 5:33	 6:44
0001	 1:22	 2:33	 3:567	 4:4	 5:33	 6:33
0001	 1:22	 2:33	 3:567	 4:4	 5:33	 6:22
0	 1:22	 2:33	 3:567	 4:4	 5:333	 6:44
0001	 1:22	 2:33	 3:567	 4:4	 5:333	 6:33
0001	 1:22	 2:33	 3:567	 4:4	 5:333	 6:22
0	 1:22	 2:33	 3:567	 4:5	 5:111	 6:44
0	 1:22	 2:33	 3:567	 4:5	 5:111	 6:33
0001	 1:22	 2:33	 3:567	 4:5	 5:111	 6:22
0	 1:22	 2:33	 3:567	 4:5	 5:33	 6:44
0001	 1:22	 2:33	 3:567	 4:5	 5:33	 6:33
0001	 1:22	 2:33	 3:567	 4:5	 5:33	 6:22
0	 1:22	 2:33	 3:567	 4:5	 5:333	 6:44
0001	 1:22	 2:33	 3:567	 4:5	 5:333	 6:33
0001	 1:22	 2:33	 3:567	 4:5	 5:333	 6:22
0	 1:22	 2:44	 3:2	 4:2	 5:111	 6:44
0	 1:22	 2:44	 3:2	 4:2	 5:111	 6:33
0	 1:22	 2:44	 3:2	 4:2	 5:111	 6:22
0	 1:22	 2:44	 3:2	 4:2	 5:33	 6:44
0	 1:22	 2:44	 3:2	 4:2	 5:33	 6:33
0	 1:22	 2:44	 3:2	 4:2	 5:33	 6:22
0	 1:22	 2:44	 3:2	 4:2	 5:333	 6:44
0	 1:22	 2:44	 3:2	 4:2	 5:333	 6:33
0	 1:22	 2:44	 3:2	 4:2	 5:333	 6:22
0	 1:22	 2:44	 3:2	 4:4	 5:111	 6:44
0	 1:22	 2:44	 3:2	 4:4	 5:111	 6:33
0001	 1:22	 2:44	 3:2	 4:4	 5:111	 6:22
0	 1:22	 2:44	 3:2	 4:4	 5:33	 6:44
0	 1:22	 2:44	 3:2	 4:4	 5:33	 6:33
0001	 1:22	 2:44	 3:2	 4:4	 5:33	 6:22
0	 1:22	 2:44	 3:2	 4:4	 5:333	 6:44
0001	 1:22	 2:44	 3:2	 4:4	 5:333	 6:33
0001	 1:22	 2:44	 3:2	 4:4	 5:333	 6:22
0	 1:22	 2:44	 3:2	 4:5	 5:111	 6:44
0	 1:22	 2:44	 3:2	 4:5	 5:111	 6:33
0	 1:22	 2:44	 3:2	 4:5	 5:111	 6:22
0	 1:22	 2:44	 3:2	 4:5	 5:33	 6:44
0	 1:22	 2:44	 3:2	 4:5	 5:33	 6:33
0001	 1:22	 2:44	 3:2	 4:5	 5:33	 6:22
0	 1:22	 2:44	 3:2	 4:5	 5:333	 6:44
0001	 1:22	 2:44	 3:2	 4:5	 5:333	 6:33
0001	 1:22	 2:44	 3:2	 4:5	 5:333	 6:22
0	 1:22	 2:44	 3:3	 4:2	 5:111	 6:44
0	 1:22	 2:44	 3:3	 4:2	 5:111	 6:33
0	 1:22	 2:44	 3:3	 4:2	 5:111	 6:22
0	 1:22	 2:44	 3:3	 4:2	 5:33	 6:44
0	 1:22	 2:44	 3:3	 4:2	 5:33	 6:33
0	 1:22	 2:44	 3:3	 4:2	 5:33	 6:22
0	 1:22	 2:44	 3:3	 4:2	 5:333	 6:44
0	 1:22	 2:44	 3:3	 4:2	 5:333	 6:33
0	 1:22	 2:44	 3:3	 4:2	 5:333	 6:22
0	 1:22	 2:44	 3:3	 4:4	 5:111	 6:44
0	 1:22	 2:44	 3:3	 4:4	 5:111	 6:33
0001	 1:22	 2:44	 3:3	 4:4	 5:111	 6:22
0	 1:22	 2:44	 3:3	 4:4	 5:33	 6:44
0	 1:22	 2:44	 3:3	 4:4	 5:33	 6:33
0001	 1:22	 2:44	 3:3	 4:4	 5:33	 6:22
0	 1:22	 2:44	 3:3	 4:4	 5:333	 6:44
0001	 1:22	 2:44	 3:3	 4:4	 5:333	 6:33
0001	 1:22	 2:44	 3:3	 4:4	 5:333	 6:22
0	 1:22	 2:44	 3:3	 4:5	 5:111	 6:44
0	 1:22	 2:44	 3:3	 4:5	 5:111	 6:33
0001	 1:22	 2:44	 3:3	 4:5	 5:111	 6:22
0	 1:22	 2:44	 3:3	 4:5	 5:33	 6:44
0001	 1:22	 2:44	 3:3	 4:5	 5:33	 6:33
0001	 1:22	 2:44	 3:3	 4:5	 5:33	 6:22
0	 1:22	 2:44	 3:3	 4:5	 5:333	 6:44
0001	 1:22	 2:44	 3:3	 4:5	 5:333	 6:33
0001	 1:22	 2:44	 3:3	 4:5	 5:333	 6:22
0	 1:22	 2:44	 3:4	 4:2	 5:111	 6:44
0	 1:22	 2:44	 3:4	 4:2	 5:111	 6:33
0	 1:22	 2:44	 3:4	 4:2	 5:111	 6:22
0	 1:22	 2:44	 3:4	 4:2	 5:33	 6:44
0	 1:22	 2:44	 3:4	 4:2	 5:33	 6:33
0	 1:22	 2:44	 3:4	 4:2	 5:33	 6:22
0	 1:22	 2:44	 3:4	 4:2	 5:333	 6:44
0	 1:22	 2:44	 3:4	 4:2	 5:333	 6:33
0	 1:22	 2:44	 3:4	 4:2	 5:333	 6:22
0	 1:22	 2:44	 3:4	 4:4	 5:111	 6:44
0	 1:22	 2:44	 3:4	 4:4	 5:111	 6:33
0001	 1:22	 2:44	 3:4	 4:4	 5:111	 6:22
0	 1:22	 2:44	 3:4	 4:4	 5:33	 6:44
0001	 1:22	 2:44	 3:4	 4:4	 5:33	 6:33
0001	 1:22	 2:44	 3:4	 4:4	 5:33	 6:22
0	 1:22	 2:44	 3:4	 4:4	 5:333	 6:44
0001	 1:22	 2:44	 3:4	 4:4	 5:333	 6:33
0001	 1:22	 2:44	 3:4	 4:4	 5:333	 6:22
0	 1:22	 2:44	 3:4	 4:5	 5:111	 6:44
0	 1:22	 2:44	 3:4	 4:5	 5:111	 6:33
0001	 1:22	 2:44	 3:4	 4:5	 5:111	 6:22
0	 1:22	 2:44	 3:4	 4:5	 5:33	 6:44
0001	 1:22	 2:44	 3:4	 4:5	 5:33	 6:33
0001	 1:22	 2:44	 3:4	 4:5	 5:33	 6:22
0	 1:22	 2:44	 3:4	 4:5	 5:333	 6:44
0001	 1:22	 2:44	 3:4	 4:5	 5:333	 6:33
0001	 1:22	 2:44	 3:4	 4:5	 5:333	 6:22
0	 1:22	 2:44	 3:567	 4:2	 5:111	 6:44
0	 1:22	 2:44	 3:567	 4:2	 5:111	 6:33
0	 1:22	 2:44	 3:567	 4:2	 5:111	 6:22
0	 1:22	 2:44	 3:567	 4:2	 5:33	 6:44
0	 1:22	 2:44	 3:567	 4:2	 5:33	 6:33
0	 1:22	 2:44	 3:567	 4:2	 5:33	 6:22
0	 1:22	 2:44	 3:567	 4:2	 5:333	 6:44
0	 1:22	 2:44	 3:567	 4:2	 5:333	 6:33
0	 1:22	 2:44	 3:567	 4:2	 5:333	 6:22
0	 1:22	 2:44	 3:567	 4:4	 5:111	 6:44
0	 1:22	 2:44	 3:567	 4:4	 5:111	 6:33
0001	 1:22	 2:44	 3:567	 4:4	 5:111	 6:22
0	 1:22	 2:44	 3:567	 4:4	 5:33	 6:44
0001	 1:22	 2:44	 3:567	 4:4	 5:33	 6:33
0001	 1:22	 2:44	 3:567	 4:4	 5:33	 6:22
0	 1:22	 2:44	 3:567	 4:4	 5:333	 6:44
0001	 1:22	 2:44	 3:567	 4:4	 5:333	 6:33
0001	 1:22	 2:44	 3:567	 4:4	 5:333	 6:22
0	 1:22	 2:44	 3:567	 4:5	 5:111	 6:44
0	 1:22	 2:44	 3:567	 4:5	 5:111	 6:33
0001	 1:22	 2:44	 3:567	 4:5	 5:111	 6:22
0	 1:22	 2:44	 3:567	 4:5	 5:33	 6:44
0001	 1:22	 2:44	 3:567	 4:5	 5:33	 6:33
0001	 1:22	 2:44	 3:567	 4:5	 5:33	 6:22
0	 1:22	 2:44	 3:567	 4:5	 5:333	 6:44
0001	 1:22	 2:44	 3:567	 4:5	 5:333	 6:33
0001	 1:22	 2:44	 3:567	 4:5	 5:333	 6:22
0	 1:33	 2:11	 3:2	 4:2	 5:111	 6:44
0	 1:33	 2:11	 3:2	 4:2	 5:111	 6:33
0	 1:33	 2:11	 3:2	 4:2	 5:111	 6:22
